"id","Age","Gender","TravelPreference","HiringDepartment","DistanceFromHome","EducationLevel","EducationField","Role","Internships","Over18","StandardHours","Summary","ExtraCurriculars","AgeBracket"
"54d89f7f-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Rarely","Research & Development","4","2","Engineering","Manager","1","Y","80","Hi there. I am a Engineering major, with a passion to work in the corporate sector. I have done  in a corporate role.  Already I have done 1 internships, and can provide references.  I am a hard worker  and I am ready to start at your firm immediately.","Womens Rowing, Womens Athletics, Womens Basketball","40 and Over"
"52affc9d-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","2","4","Life Sciences","Laboratory Technician","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role working for your company.  I have done 1 internships, and can provide references. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Soccer","Under 40"
"5be70f58-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Rarely","Sales","5","3","Life Sciences","Sales Executive","9","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  So far I have completed 9 internships, building work experience.  I am a hard worker  and I hope to hear from you soon.","Hockey","40 and Over"
"5255b5f2-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Sales","16","3","Marketing","Sales Executive","0","Y","80","I am a Marketing major, with a passion to work in the corporate sector. I have done  in the corporate sector.  Already I have done 0 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"5bca642d-ce38-11e8-a136-37e1d5c32837","42","Female","Non-Travel","Research & Development","21","2","Medical","Manufacturing Director","2","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  So far I have completed 2 internships, building work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Soccer, Womens Tennis, Hockey","40 and Over"
"529e9a42-ce38-11e8-a136-37e1d5c32837","45","Female","Travel_Frequently","Sales","27","2","Life Sciences","Sales Executive","4","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role working for your company.  I have done 4 internships, building valuable work experience. As you can see, I am very dedicated and I am a good match for the role.","Womens Debating","40 and Over"
"548a3dcc-ce38-11e8-a136-37e1d5c32837","39","Female","Travel_Frequently","Research & Development","2","3","Life Sciences","Healthcare Representative","7","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  I have completed 7 internships, and can provide references.  I am a hard worker  and I hope to hear from you soon.","Womens Tennis","Under 40"
"59ca2a71-ce38-11e8-a136-37e1d5c32837","40","Female","Travel_Rarely","Research & Development","8","3","Life Sciences","Laboratory Technician","4","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  I have completed 4 internships, and can provide references.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Rowing","40 and Over"
"521e8214-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Sales","3","4","Life Sciences","Sales Executive","6","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have done 6 internships.  I am highly motivated  and I hope to hear from you soon.","Womens Debating","Under 40"
"50e8a437-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Research & Development","18","1","Medical","Research Scientist","1","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 1 internships.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Rowing, Womens Basketball, Netball","Under 40"
"54a980a6-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Sales","5","4","Life Sciences","Sales Executive","1","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  Already I have done 1 internships.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Soccer","Under 40"
"5b116abc-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Sales","1","3","Life Sciences","Sales Executive","1","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 1 internships, building work experience.  I am a hard worker  and I hope to hear from you soon.","Hockey, Hockey, Womens Athletics","Under 40"
"5b46f11e-ce38-11e8-a136-37e1d5c32837","41","Female","Travel_Rarely","Human Resources","2","3","Life Sciences","Human Resources","0","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 0 internships, and can provide references.  I am a hard worker  and I am ready to start at your firm immediately.","Womens Rowing","40 and Over"
"5c0408b0-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Frequently","Research & Development","22","3","Medical","Manufacturing Director","1","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have completed 1 internships.  As you can see, I am a hard worker  and would be a good additional at your firm.","Hockey","Under 40"
"58317bc9-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Research & Development","10","3","Medical","Manager","2","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 2 internships, and can provide references.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Netball","Under 40"
"5d48ff5c-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","7","4","Medical","Research Scientist","5","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 5 internships, building work experience.  I am very dedicated  and would be a good additional at your firm.","Womens Tennis","Under 40"
"58927828-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Sales","8","2","Life Sciences","Sales Executive","5","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have already done 5 internships, building valuable work experience.  I am a hard worker  and I hope to hear from you soon.","Netball","Under 40"
"5191e8c2-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Frequently","Human Resources","11","3","Life Sciences","Human Resources","4","Y","80","I am a Life Sciences education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 4 internships, and can provide references. As you can see, I am very dedicated and would be a good additional at your firm.","Netball","Under 40"
"5d1bdbf7-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","2","3","Life Sciences","Healthcare Representative","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  So far I have completed 1 internships, and can provide references. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Rowing","Under 40"
"536f0f9d-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Frequently","Research & Development","18","2","Life Sciences","Manufacturing Director","2","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have already done 2 internships.  I am highly motivated  and would be a good additional at your firm.","Womens Basketball","Under 40"
"5d32bbb5-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Sales","10","5","Marketing","Sales Executive","0","Y","80","I am a Marketing education, and wish to start my career in a corporate role working for your company.  Already I have done 0 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Soccer","Under 40"
"5d7eaccd-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Frequently","Research & Development","1","3","Life Sciences","Healthcare Representative","8","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  I have completed 8 internships, and can provide references. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Hockey, Womens Athletics, Womens Rowing","Under 40"
"5cd8750c-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","2","4","Medical","Research Scientist","6","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 6 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Hockey","Under 40"
"52939f7c-ce38-11e8-a136-37e1d5c32837","41","Female","Travel_Rarely","Sales","20","2","Marketing","Sales Representative","1","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate role working for your company.  I have already done 1 internships, and can provide references.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Soccer, Hockey, Womens Debating","40 and Over"
"58f4acd0-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Sales","2","4","Marketing","Sales Representative","2","Y","80","Recently I completed my Marketing education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 2 internships, building valuable work experience.  I am very dedicated  and I am a good match for the role.","Womens Soccer","Under 40"
"4fda454e-ce38-11e8-a136-37e1d5c32837","44","Female","Travel_Rarely","Research & Development","1","4","Life Sciences","Healthcare Representative","2","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 2 internships, building valuable work experience.  I am highly motivated  and would be a good additional at your firm.","Netball","40 and Over"
"5d106c14-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Frequently","Research & Development","8","3","Life Sciences","Manager","1","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 1 internships, and can provide references.  As you can see, I am a hard worker  and would be a good additional at your firm.","Hockey","40 and Over"
"5a61226a-ce38-11e8-a136-37e1d5c32837","21","Female","Travel_Rarely","Sales","12","3","Life Sciences","Sales Representative","1","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role working for your company.  I have already done 1 internships.  As you can see, I am a hard worker  and I hope to hear from you soon.","Womens Debating, Womens Debating, Womens Athletics","Under 40"
"4fd515f3-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Rarely","Research & Development","9","2","Life Sciences","Research Scientist","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate roleworking for you in this role.  So far I have completed 1 internships. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Basketball","40 and Over"
"588f6b5f-ce38-11e8-a136-37e1d5c32837","23","Female","Travel_Frequently","Research & Development","2","1","Life Sciences","Manufacturing Director","1","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have done 1 internships, building valuable work experience.  I am highly motivated  and I hope to hear from you soon.","Hockey","Under 40"
"5bf05cb7-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","6","4","Other","Research Scientist","1","Y","80","Hi there. I am a Other education, and wish to start my career in a corporate role working for your company.  Already I have done 1 internships, and can provide references.  As you can see, I am a hard worker  and would be a good additional at your firm.","NA","Under 40"
"58f4acce-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Rarely","Research & Development","11","3","Life Sciences","Manager","3","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have done 3 internships.  I am very dedicated  and I am a good match for the role.","Womens Rowing","40 and Over"
"5c457415-ce38-11e8-a136-37e1d5c32837","60","Female","Travel_Rarely","Sales","16","4","Marketing","Sales Executive","8","Y","80","Hi there. I am applying for a role after completing my Marketing major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 8 internships, and can provide references.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Debating","40 and Over"
"5ca1b63d-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Rarely","Research & Development","2","3","Life Sciences","Research Scientist","4","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role working for your company.  I have already done 4 internships, building work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"5c4e9a60-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Sales","7","1","Marketing","Sales Representative","0","Y","80","Hi there. I am applying for a role after completing my Marketing education, and wish to start my career in a corporate role in the corporate sector.  I have done 0 internships.  I am highly motivated  and I hope to hear from you soon.","Womens Basketball","Under 40"
"5a39074c-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Frequently","Research & Development","6","2","Medical","Laboratory Technician","0","Y","80","I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  I have done 0 internships, building valuable work experience.  I am a hard worker  and would be a good additional at your firm.","Womens Athletics","40 and Over"
"55b4f9dc-ce38-11e8-a136-37e1d5c32837","39","Female","Travel_Frequently","Research & Development","7","2","Medical","Manager","1","Y","80","Hi there. I am a Medical education, and wish to start my career in a corporate role in the corporate sector.  I have completed 1 internships.  As you can see, I am a hard worker  and I am a good match for the role.","Hockey","Under 40"
"56ca3580-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Sales","2","2","Life Sciences","Sales Executive","3","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have completed 3 internships, building valuable work experience.  I am very dedicated  and I am a good match for the role.","Hockey","Under 40"
"55cdfc26-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Sales","7","5","Marketing","Sales Executive","4","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate roleworking for you in this role.  So far I have completed 4 internships.  I am highly motivated  and would be a good additional at your firm.","Womens Debating","Under 40"
"561e0b3c-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Rarely","Research & Development","1","2","Life Sciences","Manager","2","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  So far I have completed 2 internships, building valuable work experience.  I am a hard worker  and I hope to hear from you soon.","Womens Tennis","40 and Over"
"5d840321-ce38-11e8-a136-37e1d5c32837","23","Female","Travel_Rarely","Human Resources","2","3","Human Resources","Human Resources","4","Y","80","Hi there. I am applying for a role after completing my Human Resources education, and wish to start my career in a corporate roleworking for you in this role.  So far I have completed 4 internships, building valuable work experience.  I am a hard worker  and I am a good match for the role.","NA","Under 40"
"56af5ebe-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Rarely","Human Resources","5","3","Life Sciences","Manager","1","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  Already I have done 1 internships, building work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Debating","40 and Over"
"58346181-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Research & Development","8","2","Life Sciences","Research Director","0","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role working for your company.  I have already done 0 internships, building valuable work experience.  I am highly motivated  and I am a good match for the role.","Netball","Under 40"
"5c4414b7-ce38-11e8-a136-37e1d5c32837","27","Female","Travel_Frequently","Research & Development","1","1","Engineering","Manufacturing Director","5","Y","80","Hi there. I am applying for a role after completing my Engineering major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have already done 5 internships.  I am highly motivated  and I am ready to start at your firm immediately.","Hockey","Under 40"
"5b2d2ba8-ce38-11e8-a136-37e1d5c32837","39","Female","Travel_Rarely","Sales","3","2","Medical","Sales Executive","4","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 4 internships, and can provide references.  I am a hard worker  and I am ready to start at your firm immediately.","Netball","Under 40"
"5c5f609b-ce38-11e8-a136-37e1d5c32837","43","Female","Travel_Rarely","Research & Development","20","2","Medical","Healthcare Representative","0","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  Already I have done 0 internships.  I am very dedicated  and I am ready to start at your firm immediately.","Womens Athletics","40 and Over"
"54a47869-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","12","3","Medical","Manufacturing Director","4","Y","80","I am a Medical education, and wish to start my career in a corporate role in the corporate sector.  Already I have done 4 internships, and can provide references. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Debating, Womens Athletics, Womens Rowing, Womens Athletics, Womens Basketball, Womens Rowing","Under 40"
"52def466-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Sales","16","3","Marketing","Sales Executive","5","Y","80","Hi there. I am a Marketing major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 5 internships, and can provide references.  I am highly motivated  and I hope to hear from you soon.","Womens Athletics","Under 40"
"5c4f5d93-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Sales","4","2","Medical","Sales Executive","1","Y","80","I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  I have already done 1 internships.  I am very dedicated  and I am ready to start at your firm immediately.","Womens Basketball, Womens Debating, Womens Athletics, Womens Basketball, Hockey, Womens Athletics","Under 40"
"59e94647-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Sales","9","3","Medical","Sales Representative","1","Y","80","I am a Medical education, and wish to start my career in a corporate role in a corporate role.  Already I have done 1 internships.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"546b9712-ce38-11e8-a136-37e1d5c32837","41","Female","Travel_Frequently","Sales","1","3","Marketing","Sales Executive","0","Y","80","Recently I completed my Marketing major, with a passion to work in the corporate sector. I have done  in the corporate sector.  Already I have done 0 internships, and can provide references. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Rowing, Netball, Womens Soccer","40 and Over"
"548b0100-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Research & Development","7","4","Medical","Manufacturing Director","1","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 1 internships, building valuable work experience.  As you can see, I am highly motivated  and would be a good additional at your firm.","Netball","Under 40"
"59928174-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Research & Development","1","3","Medical","Laboratory Technician","0","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have completed 0 internships, building work experience.  As you can see, I am a hard worker  and I am a good match for the role.","Netball","Under 40"
"51b1c7bd-ce38-11e8-a136-37e1d5c32837","40","Female","Travel_Rarely","Sales","10","4","Marketing","Sales Executive","2","Y","80","Hi there. I am applying for a role after completing my Marketing education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 2 internships, building work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Tennis","40 and Over"
"57fb3235-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Rarely","Sales","2","4","Life Sciences","Sales Representative","3","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have completed 3 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Hockey","Under 40"
"58fc25c6-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Research & Development","9","4","Medical","Research Scientist","1","Y","80","I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  I have already done 1 internships, building work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"531898e3-ce38-11e8-a136-37e1d5c32837","55","Female","Travel_Rarely","Sales","1","2","Life Sciences","Sales Executive","3","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  I have already done 3 internships.  I am very dedicated  and I am ready to start at your firm immediately.","Womens Debating","40 and Over"
"54ba1fcf-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Rarely","Sales","28","3","Marketing","Sales Executive","4","Y","80","Hi there. I am applying for a role after completing my Marketing major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have done 4 internships.  I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball, Womens Soccer, Womens Rowing","40 and Over"
"51d43e65-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Research & Development","6","3","Life Sciences","Laboratory Technician","1","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 1 internships, building work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Netball","Under 40"
"5a70fe61-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Sales","10","5","Marketing","Sales Executive","0","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate role working for your company.  So far I have completed 0 internships, building work experience.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Netball, Womens Athletics, Womens Basketball","Under 40"
"5175649a-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","28","3","Life Sciences","Laboratory Technician","1","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have completed 1 internships.  I am a hard worker  and I hope to hear from you soon.","Womens Rowing, Womens Debating, Womens Athletics","Under 40"
"59923361-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Research & Development","7","4","Medical","Manufacturing Director","1","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have completed 1 internships, and can provide references. As you can see, I am very dedicated and I am a good match for the role.","Hockey","Under 40"
"52e2c46c-ce38-11e8-a136-37e1d5c32837","28","Female","Non-Travel","Research & Development","16","3","Medical","Research Scientist","1","Y","80","Hi there. I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 1 internships, building valuable work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Tennis, Hockey, Womens Basketball","Under 40"
"523d4fd0-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Frequently","Research & Development","16","4","Medical","Manufacturing Director","1","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have completed 1 internships, building valuable work experience.  I am very dedicated  and would be a good additional at your firm.","Womens Basketball","40 and Over"
"535b63c2-ce38-11e8-a136-37e1d5c32837","57","Female","Travel_Rarely","Research & Development","2","3","Life Sciences","Manufacturing Director","3","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  Already I have done 3 internships. As you can see, I am very dedicated and I am a good match for the role.","Womens Soccer","40 and Over"
"59524e57-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","3","2","Life Sciences","Research Director","3","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have already done 3 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Soccer","Under 40"
"56097508-ce38-11e8-a136-37e1d5c32837","39","Female","Non-Travel","Research & Development","7","1","Life Sciences","Research Director","1","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 1 internships, building valuable work experience.  I am a hard worker  and I am a good match for the role.","Womens Debating","Under 40"
"583942bb-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","1","4","Life Sciences","Manufacturing Director","1","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  I have completed 1 internships, building work experience.  I am a hard worker  and I am a good match for the role.","Netball","Under 40"
"5543ac60-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Research & Development","24","3","Medical","Healthcare Representative","1","Y","80","I am a Medical education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 1 internships, building work experience.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Debating, Womens Athletics, Netball, Netball, Womens Rowing, Womens Athletics","Under 40"
"5c5f3994-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Sales","1","3","Marketing","Sales Executive","1","Y","80","Hi there. I am applying for a role after completing my Marketing education, and wish to start my career in a corporate role in a corporate role.  Already I have done 1 internships, building work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Tennis","Under 40"
"5b290da2-ce38-11e8-a136-37e1d5c32837","34","Female","Travel_Frequently","Research & Development","11","3","Life Sciences","Manufacturing Director","1","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  Already I have done 1 internships, building valuable work experience.  I am highly motivated  and I am a good match for the role.","Womens Debating, Womens Rowing, Womens Soccer, Womens Tennis, Womens Debating, Womens Soccer","Under 40"
"57205e22-ce38-11e8-a136-37e1d5c32837","33","Female","Non-Travel","Research & Development","11","2","Medical","Healthcare Representative","2","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have already done 2 internships.  I am highly motivated  and I am a good match for the role.","Womens Basketball","Under 40"
"5980f816-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Research & Development","12","1","Life Sciences","Laboratory Technician","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have already done 1 internships, building valuable work experience.  I am very dedicated  and I am a good match for the role.","Netball, Netball, Womens Debating, Womens Soccer, Womens Basketball, Womens Tennis","Under 40"
"51386540-ce38-11e8-a136-37e1d5c32837","41","Female","Non-Travel","Human Resources","4","3","Human Resources","Human Resources","6","Y","80","Hi there. I am applying for a role after completing my Human Resources major, with a passion to work in the corporate sector. I have done  in a corporate role.  Already I have done 6 internships. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Athletics, Womens Athletics, Womens Soccer","40 and Over"
"50b4a427-ce38-11e8-a136-37e1d5c32837","20","Female","Travel_Rarely","Sales","2","3","Medical","Sales Representative","1","Y","80","Recently I completed my Medical education, and wish to start my career in a corporate role in a corporate role.  I have done 1 internships, building valuable work experience.  I am very dedicated  and would be a good additional at your firm.","Womens Soccer","Under 40"
"527fcc85-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Frequently","Research & Development","28","2","Life Sciences","Laboratory Technician","3","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 3 internships, and can provide references.  I am very dedicated  and would be a good additional at your firm.","Womens Soccer","40 and Over"
"5b7d3ac6-ce38-11e8-a136-37e1d5c32837","30","Female","Non-Travel","Research & Development","1","3","Life Sciences","Laboratory Technician","0","Y","80","Recently I completed my Life Sciences education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 0 internships, building work experience.  I am a hard worker  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"528179ef-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","3","2","Life Sciences","Research Director","3","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 3 internships, and can provide references. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Tennis","Under 40"
"5251e5fb-ce38-11e8-a136-37e1d5c32837","25","Female","Travel_Frequently","Research & Development","2","1","Life Sciences","Manufacturing Director","1","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 1 internships, building valuable work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Debating","Under 40"
"5582802d-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Frequently","Research & Development","24","2","Life Sciences","Research Scientist","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 1 internships.  As you can see, I am a hard worker  and I hope to hear from you soon.","Womens Athletics, Womens Athletics, Womens Debating","Under 40"
"529aa342-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","2","3","Life Sciences","Healthcare Representative","1","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 1 internships. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Tennis","Under 40"
"50f12e59-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","10","4","Medical","Manufacturing Director","1","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 1 internships, building work experience.  I am a hard worker  and I am a good match for the role.","Womens Basketball","Under 40"
